684.7
642.8
1018.00006
708.1
608.0
636.0
634.5999
588.7
612.00006
567.9
818.39996
722.6
793.5
704.4001
552.8
753.0
709.9
640.1
652.9
759.0
621.00006
718.2001
955.00006
680.69995
742.2
875.3
806.7001
770.4
738.9
733.5
920.19995
720.2
885.7001
751.4
539.9
597.0
797.3
414.2
729.50006
683.9
647.0
670.6
739.7001
570.0
768.39996
829.3001
731.39996
782.0
758.2001
684.60004
945.4
654.3
672.1
835.50006
576.4
621.2
602.3
705.7
619.8
670.89996
801.2999
590.49994
686.7
722.5
737.0
841.5
1019.2001
764.39996
746.1
664.69995
849.2
660.2
543.69995
766.0
850.99994
740.2
693.3001
859.0999
790.2
720.30005
981.8
777.89996
751.7999
543.10004
664.6
676.80005
749.60004
728.2
701.3
757.8
774.4
734.99994
723.5
667.60004
722.89996
581.7
920.7
916.2
829.99994
597.1
793.89996
743.39996
677.2
580.6
812.9001
709.50006
787.8
832.10004
1029.2001
670.89996
1032.0
679.0
655.0
643.0
689.0
852.0
1018.0
785.0
789.0
700.0
714.0
591.6
669.1
685.6
702.60004
583.7001
727.19995
689.1
785.2
836.5001
825.10004
842.2
749.2
706.6
754.7
775.39996
824.3
737.9
692.50006
556.4
727.19995
677.2999
623.9
874.80005
791.6
709.7
787.0
725.0
832.0
714.0
839.0
631.0
1097.0
654.0
699.4
684.0
741.0
729.0
945.4
918.0
672.0
